UTC,Open,High,Low,Close,Volume
21.09.2025 22:00:00.000 UTC,1.17445,1.17477,1.17389,1.17405,1167.35
21.09.2025 23:00:00.000 UTC,1.17405,1.17415,1.17357,1.17365,1257.75
22.09.2025 00:00:00.000 UTC,1.17363,1.1738,1.17262,1.17345,2375.87
22.09.2025 01:00:00.000 UTC,1.17346,1.17407,1.17316,1.17321,4672.98
22.09.2025 02:00:00.000 UTC,1.17322,1.17335,1.1727,1.1728,3133.51
22.09.2025 03:00:00.000 UTC,1.17278,1.17347,1.17276,1.17324,2689.41
22.09.2025 04:00:00.000 UTC,1.17324,1.17324,1.17263,1.17305,1847.56
22.09.2025 05:00:00.000 UTC,1.17305,1.17385,1.17296,1.17382,1986.07
22.09.2025 06:00:00.000 UTC,1.17381,1.17484,1.1736,1.17432,3783.91
22.09.2025 07:00:00.000 UTC,1.17434,1.17544,1.1739,1.17483,5215.41
22.09.2025 08:00:00.000 UTC,1.17482,1.1769,1.17468,1.17623,5280.62
22.09.2025 09:00:00.000 UTC,1.17626,1.17761,1.17616,1.17758,3187.97
22.09.2025 10:00:00.000 UTC,1.17756,1.17858,1.17736,1.17739,3085.35
22.09.2025 11:00:00.000 UTC,1.17739,1.17821,1.17692,1.17781,3107.02
22.09.2025 12:00:00.000 UTC,1.17784,1.17873,1.17731,1.17832,5300.52
22.09.2025 13:00:00.000 UTC,1.1783,1.17877,1.17685,1.17765,10196.04
22.09.2025 14:00:00.000 UTC,1.17766,1.17771,1.17626,1.17696,5380.73
22.09.2025 15:00:00.000 UTC,1.17695,1.17755,1.17641,1.17724,3848.27
22.09.2025 16:00:00.000 UTC,1.17724,1.179,1.17713,1.1788,3722.83
22.09.2025 17:00:00.000 UTC,1.17882,1.1797,1.17855,1.17964,1896.76
22.09.2025 18:00:00.000 UTC,1.17964,1.1799,1.17921,1.17962,2141.2
22.09.2025 19:00:00.000 UTC,1.17964,1.18019,1.17952,1.17997,2005.43
22.09.2025 20:00:00.000 UTC,1.17998,1.18034,1.17979,1.18025,1885.99
22.09.2025 21:00:00.000 UTC,1.18026,1.18026,1.17932,1.17983,3355.92
22.09.2025 22:00:00.000 UTC,1.17978,1.18037,1.17975,1.18008,671.4
22.09.2025 23:00:00.000 UTC,1.1801,1.18026,1.17996,1.18004,423.16
23.09.2025 00:00:00.000 UTC,1.18002,1.18073,1.17966,1.18062,1701.59
23.09.2025 01:00:00.000 UTC,1.1806,1.18199,1.18039,1.18147,4821.65
23.09.2025 02:00:00.000 UTC,1.18146,1.18165,1.18013,1.18042,2825.27
23.09.2025 03:00:00.000 UTC,1.18041,1.18062,1.17963,1.18054,2541.28
23.09.2025 04:00:00.000 UTC,1.18056,1.18079,1.17974,1.17976,1201.8
23.09.2025 05:00:00.000 UTC,1.17974,1.18048,1.17949,1.17984,2103.29
23.09.2025 06:00:00.000 UTC,1.17984,1.18044,1.17899,1.17948,4418.58
23.09.2025 07:00:00.000 UTC,1.17947,1.17997,1.17787,1.17904,8404.92
23.09.2025 08:00:00.000 UTC,1.17903,1.18054,1.17838,1.18027,11754.01
23.09.2025 09:00:00.000 UTC,1.18026,1.18124,1.18004,1.18021,4461.64
23.09.2025 10:00:00.000 UTC,1.18023,1.18064,1.17905,1.17959,3822.67
23.09.2025 11:00:00.000 UTC,1.17961,1.17999,1.17913,1.17916,3110.4
23.09.2025 12:00:00.000 UTC,1.17918,1.17983,1.17842,1.17967,5199.53
23.09.2025 13:00:00.000 UTC,1.17968,1.18044,1.17841,1.17995,9645.04
23.09.2025 14:00:00.000 UTC,1.17992,1.18052,1.17923,1.17952,8080.01
23.09.2025 15:00:00.000 UTC,1.17953,1.1799,1.1788,1.17981,3792.92
23.09.2025 16:00:00.000 UTC,1.17983,1.18093,1.17913,1.18049,4798.51
23.09.2025 17:00:00.000 UTC,1.18048,1.18177,1.18028,1.18115,4395.98
23.09.2025 18:00:00.000 UTC,1.18116,1.18167,1.18082,1.18109,3029.35
23.09.2025 19:00:00.000 UTC,1.18109,1.18179,1.18068,1.1816,2602.11
23.09.2025 20:00:00.000 UTC,1.18161,1.18183,1.18114,1.18149,1331.15
23.09.2025 21:00:00.000 UTC,1.18138,1.18149,1.18108,1.18144,1372.55
23.09.2025 22:00:00.000 UTC,1.18144,1.1819,1.18138,1.18143,2408.74
23.09.2025 23:00:00.000 UTC,1.18143,1.18173,1.18125,1.18153,936.37
24.09.2025 00:00:00.000 UTC,1.18153,1.18163,1.18031,1.18036,3377.21
24.09.2025 01:00:00.000 UTC,1.18039,1.1805,1.17973,1.17997,5805.25
24.09.2025 02:00:00.000 UTC,1.17999,1.18037,1.1796,1.17967,3408.39
24.09.2025 03:00:00.000 UTC,1.17964,1.17999,1.17947,1.17974,1736.84
24.09.2025 04:00:00.000 UTC,1.17971,1.18044,1.17954,1.18028,1869.92
24.09.2025 05:00:00.000 UTC,1.18027,1.18049,1.17921,1.1798,2625.09
24.09.2025 06:00:00.000 UTC,1.17979,1.18027,1.1786,1.17873,5087.28
24.09.2025 07:00:00.000 UTC,1.17875,1.17946,1.17841,1.17882,5405.03
24.09.2025 08:00:00.000 UTC,1.17883,1.17883,1.17661,1.17717,6914.37
24.09.2025 09:00:00.000 UTC,1.17717,1.17747,1.17623,1.17676,3937.49
24.09.2025 10:00:00.000 UTC,1.17675,1.17698,1.17507,1.17517,3536.34
24.09.2025 11:00:00.000 UTC,1.17518,1.17554,1.17464,1.17492,4692.87
24.09.2025 12:00:00.000 UTC,1.17492,1.1758,1.17395,1.17425,9867.65
24.09.2025 13:00:00.000 UTC,1.17427,1.17435,1.17301,1.17384,10591.99
24.09.2025 14:00:00.000 UTC,1.17383,1.17461,1.1728,1.17428,10040.9
24.09.2025 15:00:00.000 UTC,1.1743,1.17458,1.17368,1.17416,9592.91
24.09.2025 16:00:00.000 UTC,1.17417,1.17436,1.17299,1.17325,5308.38
24.09.2025 17:00:00.000 UTC,1.17324,1.17407,1.17317,1.17375,3075.66
24.09.2025 18:00:00.000 UTC,1.17376,1.17387,1.17324,1.17365,2659.6
24.09.2025 19:00:00.000 UTC,1.17366,1.17391,1.17319,1.17378,2406.95
24.09.2025 20:00:00.000 UTC,1.17377,1.17392,1.17351,1.17374,1918.91
24.09.2025 21:00:00.000 UTC,1.17367,1.17406,1.17363,1.17387,958.28
24.09.2025 22:00:00.000 UTC,1.17388,1.17449,1.17384,1.17445,1170.37
24.09.2025 23:00:00.000 UTC,1.17444,1.1746,1.17419,1.17423,1355.23
25.09.2025 00:00:00.000 UTC,1.17422,1.17481,1.17406,1.17473,2384.54
25.09.2025 01:00:00.000 UTC,1.17473,1.17493,1.17405,1.1744,2943.24
25.09.2025 02:00:00.000 UTC,1.17442,1.17517,1.17432,1.17495,3070.66
25.09.2025 03:00:00.000 UTC,1.17496,1.17535,1.17474,1.17524,1746.58
25.09.2025 04:00:00.000 UTC,1.17525,1.17534,1.17487,1.1752,1449.85
25.09.2025 05:00:00.000 UTC,1.17522,1.17522,1.17404,1.1742,1717.45
25.09.2025 06:00:00.000 UTC,1.1742,1.17521,1.17381,1.17458,5452.14
25.09.2025 07:00:00.000 UTC,1.17457,1.17479,1.17313,1.17332,5451.73
25.09.2025 08:00:00.000 UTC,1.17333,1.17444,1.17305,1.17427,8128.19
25.09.2025 09:00:00.000 UTC,1.17428,1.17517,1.17389,1.17448,3575.83
25.09.2025 10:00:00.000 UTC,1.17447,1.17538,1.17443,1.17468,3191.83
25.09.2025 11:00:00.000 UTC,1.17468,1.17471,1.17345,1.17401,4663.34
25.09.2025 12:00:00.000 UTC,1.174,1.17455,1.16876,1.1698,11869.38
25.09.2025 13:00:00.000 UTC,1.16981,1.17101,1.16829,1.16857,10579.67
25.09.2025 14:00:00.000 UTC,1.16856,1.16945,1.16736,1.16761,11362.77
25.09.2025 15:00:00.000 UTC,1.16761,1.16807,1.16665,1.16723,6782.06
25.09.2025 16:00:00.000 UTC,1.16722,1.16831,1.16687,1.16705,4705.92
25.09.2025 17:00:00.000 UTC,1.16705,1.1672,1.16521,1.16574,4190.59
25.09.2025 18:00:00.000 UTC,1.16576,1.16599,1.16454,1.16522,3767.26
25.09.2025 19:00:00.000 UTC,1.16522,1.16628,1.16517,1.16604,2538.02
25.09.2025 20:00:00.000 UTC,1.16604,1.16688,1.16593,1.16654,2484.15
25.09.2025 21:00:00.000 UTC,1.16653,1.16653,1.16568,1.16586,4974.5084
25.09.2025 22:00:00.000 UTC,1.16586,1.16685,1.16586,1.1668,1102.01
25.09.2025 23:00:00.000 UTC,1.16681,1.16681,1.16598,1.16616,1537.07
26.09.2025 00:00:00.000 UTC,1.16615,1.16713,1.16579,1.16712,3502.71
26.09.2025 01:00:00.000 UTC,1.1671,1.16735,1.16655,1.16676,2991.48
26.09.2025 02:00:00.000 UTC,1.16677,1.16793,1.16673,1.1677,2081.81
26.09.2025 03:00:00.000 UTC,1.16769,1.16787,1.16748,1.16782,1250.98
26.09.2025 04:00:00.000 UTC,1.1678,1.16817,1.16742,1.16799,1856.95
26.09.2025 05:00:00.000 UTC,1.16799,1.16818,1.16764,1.16769,1923.22
26.09.2025 06:00:00.000 UTC,1.16771,1.16837,1.16718,1.16796,4476.93
26.09.2025 07:00:00.000 UTC,1.16795,1.16831,1.16684,1.16729,5273.51
26.09.2025 08:00:00.000 UTC,1.16729,1.16877,1.16706,1.16806,4654.17
26.09.2025 09:00:00.000 UTC,1.16803,1.16843,1.16757,1.16785,4415.4
26.09.2025 10:00:00.000 UTC,1.16784,1.16811,1.16615,1.1663,3605.29
26.09.2025 11:00:00.000 UTC,1.16631,1.16758,1.16624,1.16677,4573.39
26.09.2025 12:00:00.000 UTC,1.16678,1.1686,1.16667,1.16829,11239.07
26.09.2025 13:00:00.000 UTC,1.16828,1.16943,1.1678,1.16836,9787.06
26.09.2025 14:00:00.000 UTC,1.16837,1.17044,1.16834,1.16912,10738.12
26.09.2025 15:00:00.000 UTC,1.16909,1.16998,1.16869,1.16912,6435.2
26.09.2025 16:00:00.000 UTC,1.16911,1.16968,1.16864,1.16927,3357.64
26.09.2025 17:00:00.000 UTC,1.16928,1.17016,1.16908,1.16997,2396.17
26.09.2025 18:00:00.000 UTC,1.16997,1.17056,1.16959,1.17038,2290.43
26.09.2025 19:00:00.000 UTC,1.17038,1.17058,1.16983,1.17057,1557.46
26.09.2025 20:00:00.000 UTC,1.17055,1.17072,1.16987,1.17005,1851.1
28.09.2025 21:00:00.000 UTC,1.16986,1.17044,1.16986,1.17038,1842.55
28.09.2025 22:00:00.000 UTC,1.17038,1.17057,1.17013,1.17042,1152.67
28.09.2025 23:00:00.000 UTC,1.17041,1.17097,1.17037,1.17048,582.53
29.09.2025 00:00:00.000 UTC,1.17047,1.17231,1.17044,1.17215,2470.26
29.09.2025 01:00:00.000 UTC,1.17214,1.17251,1.17142,1.17229,3838.17
29.09.2025 02:00:00.000 UTC,1.1723,1.17282,1.17222,1.1726,2826.83
29.09.2025 03:00:00.000 UTC,1.17259,1.17292,1.17249,1.17251,1304.82
29.09.2025 04:00:00.000 UTC,1.17249,1.17328,1.17225,1.1727,1630.67
29.09.2025 05:00:00.000 UTC,1.17268,1.17332,1.17237,1.17283,3088.66
29.09.2025 06:00:00.000 UTC,1.17283,1.17286,1.17179,1.17195,4720.13
29.09.2025 07:00:00.000 UTC,1.17196,1.17329,1.17174,1.17268,5592.56
29.09.2025 08:00:00.000 UTC,1.17266,1.17288,1.17075,1.17234,4275.78
29.09.2025 09:00:00.000 UTC,1.17236,1.1726,1.17166,1.17176,3425.99
29.09.2025 10:00:00.000 UTC,1.17174,1.17216,1.17154,1.17198,2477.26
29.09.2025 11:00:00.000 UTC,1.17199,1.17308,1.17091,1.17289,3733.93
29.09.2025 12:00:00.000 UTC,1.17291,1.17511,1.17184,1.17497,11895.33
29.09.2025 13:00:00.000 UTC,1.175,1.17544,1.17372,1.17407,9304.27
29.09.2025 14:00:00.000 UTC,1.17406,1.17444,1.17294,1.17301,6502.23
29.09.2025 15:00:00.000 UTC,1.17299,1.1734,1.17225,1.1729,6135.3
29.09.2025 16:00:00.000 UTC,1.17293,1.17329,1.17254,1.17292,2600.59
29.09.2025 17:00:00.000 UTC,1.17296,1.17315,1.17212,1.17214,1864.82
29.09.2025 18:00:00.000 UTC,1.17214,1.17328,1.17199,1.17314,2134.78
29.09.2025 19:00:00.000 UTC,1.17311,1.17315,1.17258,1.17274,1864.14
29.09.2025 20:00:00.000 UTC,1.17273,1.17277,1.17234,1.1726,1759.34
29.09.2025 21:00:00.000 UTC,1.17254,1.17295,1.17228,1.1726,2725.07
29.09.2025 22:00:00.000 UTC,1.1726,1.17279,1.17243,1.17272,609.93
29.09.2025 23:00:00.000 UTC,1.17273,1.17322,1.1727,1.17305,838.21
30.09.2025 00:00:00.000 UTC,1.17307,1.17313,1.17124,1.17207,5401.27
30.09.2025 01:00:00.000 UTC,1.17208,1.17257,1.17134,1.17139,6067.92
30.09.2025 02:00:00.000 UTC,1.17139,1.17238,1.17119,1.17223,2486.31
30.09.2025 03:00:00.000 UTC,1.17222,1.17263,1.17203,1.17236,2096.37
30.09.2025 04:00:00.000 UTC,1.17234,1.17285,1.17185,1.17285,3227.98
30.09.2025 05:00:00.000 UTC,1.17283,1.1737,1.17279,1.17331,2242.71
30.09.2025 06:00:00.000 UTC,1.17332,1.17437,1.17308,1.17374,4422.46
30.09.2025 07:00:00.000 UTC,1.17372,1.17483,1.17362,1.17415,4338.8
30.09.2025 08:00:00.000 UTC,1.17419,1.17615,1.17419,1.17555,5295.55
30.09.2025 09:00:00.000 UTC,1.17555,1.17583,1.17451,1.1748,3612.79
30.09.2025 10:00:00.000 UTC,1.17482,1.17514,1.17403,1.17456,3675.59
30.09.2025 11:00:00.000 UTC,1.17457,1.17486,1.17363,1.1742,4754.62
30.09.2025 12:00:00.000 UTC,1.1742,1.17474,1.17329,1.1737,4472.77
30.09.2025 13:00:00.000 UTC,1.17371,1.1739,1.17164,1.17302,7059.99
30.09.2025 14:00:00.000 UTC,1.17301,1.17522,1.17231,1.17497,11078.93
30.09.2025 15:00:00.000 UTC,1.17496,1.17503,1.17255,1.1734,7155.27
30.09.2025 16:00:00.000 UTC,1.1734,1.17591,1.17337,1.17565,3972.57
30.09.2025 17:00:00.000 UTC,1.17565,1.17614,1.17469,1.17491,3514.02
30.09.2025 18:00:00.000 UTC,1.17491,1.17494,1.17355,1.17406,2373.07
30.09.2025 19:00:00.000 UTC,1.17404,1.17412,1.17364,1.17396,2188.59
30.09.2025 20:00:00.000 UTC,1.17399,1.17402,1.17327,1.17328,2411.94
30.09.2025 21:00:00.000 UTC,1.17325,1.17369,1.17325,1.17361,2945.4
30.09.2025 22:00:00.000 UTC,1.1736,1.17421,1.17329,1.1734,1597.14
30.09.2025 23:00:00.000 UTC,1.1734,1.17424,1.17335,1.17344,1666.68
01.10.2025 00:00:00.000 UTC,1.17342,1.17382,1.17296,1.17357,2220.47
01.10.2025 01:00:00.000 UTC,1.1736,1.17406,1.17302,1.17389,1912.18
01.10.2025 02:00:00.000 UTC,1.17393,1.17395,1.17322,1.17378,1397.16
01.10.2025 03:00:00.000 UTC,1.17378,1.1739,1.17338,1.17378,1323.64
01.10.2025 04:00:00.000 UTC,1.17381,1.17585,1.17379,1.17579,1979.99
01.10.2025 05:00:00.000 UTC,1.17578,1.17669,1.1752,1.17521,3804.74
01.10.2025 06:00:00.000 UTC,1.17523,1.17748,1.17505,1.17678,5545.87
01.10.2025 07:00:00.000 UTC,1.17676,1.17785,1.17418,1.17498,9794.67
01.10.2025 08:00:00.000 UTC,1.17497,1.17659,1.17492,1.17492,6945.23
01.10.2025 09:00:00.000 UTC,1.17493,1.1754,1.17306,1.17326,4769.88
01.10.2025 10:00:00.000 UTC,1.17326,1.17333,1.17157,1.17251,6196.74
01.10.2025 11:00:00.000 UTC,1.17252,1.17402,1.17251,1.17343,4110.27
01.10.2025 12:00:00.000 UTC,1.17343,1.17688,1.17222,1.17489,19008.74
01.10.2025 13:00:00.000 UTC,1.1749,1.17614,1.17459,1.17539,11469.34
01.10.2025 14:00:00.000 UTC,1.17539,1.17634,1.17309,1.17465,16291.68
01.10.2025 15:00:00.000 UTC,1.17463,1.17492,1.17212,1.17229,10777.5
01.10.2025 16:00:00.000 UTC,1.17228,1.17267,1.17154,1.17227,9278.3
01.10.2025 17:00:00.000 UTC,1.17228,1.17325,1.17227,1.17237,4893.34
01.10.2025 18:00:00.000 UTC,1.17238,1.17419,1.17215,1.17347,4199.37
01.10.2025 19:00:00.000 UTC,1.17347,1.17369,1.17296,1.17304,3279.05
01.10.2025 20:00:00.000 UTC,1.17303,1.1731,1.17261,1.17294,3040.09
01.10.2025 21:00:00.000 UTC,1.17268,1.17341,1.17268,1.17303,6454.238
01.10.2025 22:00:00.000 UTC,1.1731,1.17372,1.17309,1.17335,1163.83
01.10.2025 23:00:00.000 UTC,1.17336,1.17369,1.17327,1.17327,501.92
02.10.2025 00:00:00.000 UTC,1.17325,1.17348,1.17243,1.17298,2425.77
02.10.2025 01:00:00.000 UTC,1.17295,1.17389,1.17237,1.17386,1896.39
02.10.2025 02:00:00.000 UTC,1.17389,1.17418,1.17368,1.17371,1181.43
02.10.2025 03:00:00.000 UTC,1.17373,1.17386,1.17323,1.17346,1372.96
02.10.2025 04:00:00.000 UTC,1.17345,1.17357,1.17299,1.17341,1172.07
02.10.2025 05:00:00.000 UTC,1.17342,1.1737,1.17293,1.17354,1303
02.10.2025 06:00:00.000 UTC,1.17354,1.17448,1.17339,1.17426,5084.2
02.10.2025 07:00:00.000 UTC,1.17427,1.17566,1.17407,1.17498,5041.56
02.10.2025 08:00:00.000 UTC,1.17498,1.17567,1.1745,1.17535,4433.85
02.10.2025 09:00:00.000 UTC,1.17534,1.17582,1.17505,1.17547,3033.47
02.10.2025 10:00:00.000 UTC,1.17548,1.17548,1.17461,1.17519,2863.67
02.10.2025 11:00:00.000 UTC,1.17519,1.17566,1.17471,1.17502,3152.37
02.10.2025 12:00:00.000 UTC,1.17502,1.17583,1.17343,1.17375,4809.49
02.10.2025 13:00:00.000 UTC,1.1738,1.17437,1.17132,1.17222,8670.2
02.10.2025 14:00:00.000 UTC,1.17219,1.17219,1.1705,1.17134,10041.82
02.10.2025 15:00:00.000 UTC,1.17131,1.17133,1.16829,1.16965,7383.48
02.10.2025 16:00:00.000 UTC,1.16964,1.17149,1.16949,1.17148,10288.68
02.10.2025 17:00:00.000 UTC,1.17147,1.17203,1.17121,1.17134,3991.86
02.10.2025 18:00:00.000 UTC,1.17134,1.17222,1.17125,1.17209,3034.42
02.10.2025 19:00:00.000 UTC,1.17209,1.17265,1.17172,1.17187,2320.34
02.10.2025 20:00:00.000 UTC,1.17188,1.17241,1.17143,1.17154,2612.23
02.10.2025 21:00:00.000 UTC,1.17154,1.17186,1.1713,1.17169,1471.92
02.10.2025 22:00:00.000 UTC,1.17174,1.17208,1.17162,1.17188,667.51
02.10.2025 23:00:00.000 UTC,1.1719,1.17257,1.17184,1.17244,574.88
03.10.2025 00:00:00.000 UTC,1.17245,1.17245,1.17189,1.17241,1257.38
03.10.2025 01:00:00.000 UTC,1.17244,1.17292,1.17161,1.17268,2982.77
03.10.2025 02:00:00.000 UTC,1.17267,1.17277,1.17204,1.17246,1684.91
03.10.2025 03:00:00.000 UTC,1.17243,1.17268,1.17198,1.17262,1124.15
03.10.2025 04:00:00.000 UTC,1.17262,1.1728,1.17179,1.17179,1483.13
03.10.2025 05:00:00.000 UTC,1.17179,1.17213,1.17146,1.17169,2933.82
03.10.2025 06:00:00.000 UTC,1.17169,1.17289,1.1716,1.17203,2717.36
03.10.2025 07:00:00.000 UTC,1.17204,1.17342,1.17204,1.1732,4428.41
03.10.2025 08:00:00.000 UTC,1.1732,1.17444,1.17309,1.17399,4448.71
03.10.2025 09:00:00.000 UTC,1.17399,1.17406,1.17311,1.17371,4862.55
03.10.2025 10:00:00.000 UTC,1.17371,1.17397,1.17336,1.17362,3419.4
03.10.2025 11:00:00.000 UTC,1.17362,1.17428,1.17309,1.17336,4346.58
03.10.2025 12:00:00.000 UTC,1.17338,1.17407,1.17268,1.17393,4766.49
03.10.2025 13:00:00.000 UTC,1.17395,1.17444,1.17326,1.17377,5670.7
03.10.2025 14:00:00.000 UTC,1.17379,1.17591,1.1734,1.17407,17646.82
03.10.2025 15:00:00.000 UTC,1.17408,1.17487,1.17365,1.17459,4116.11
03.10.2025 16:00:00.000 UTC,1.17462,1.17483,1.17376,1.17396,2334.74
03.10.2025 17:00:00.000 UTC,1.17396,1.17415,1.17319,1.17337,2319.73
03.10.2025 18:00:00.000 UTC,1.17337,1.17401,1.17265,1.17396,2588.32
03.10.2025 19:00:00.000 UTC,1.17395,1.17422,1.1737,1.17409,1599.63
03.10.2025 20:00:00.000 UTC,1.17408,1.17443,1.17382,1.17382,2160.45
05.10.2025 21:00:00.000 UTC,1.17209,1.17275,1.17187,1.17256,537.47
05.10.2025 22:00:00.000 UTC,1.17256,1.17272,1.17156,1.1716,4296.77
05.10.2025 23:00:00.000 UTC,1.1716,1.17164,1.1706,1.17116,5415.4
06.10.2025 00:00:00.000 UTC,1.17121,1.17189,1.171,1.1716,4116.5
06.10.2025 01:00:00.000 UTC,1.17163,1.17249,1.17101,1.17239,2811.15
06.10.2025 02:00:00.000 UTC,1.17239,1.17307,1.17236,1.17269,1807.33
06.10.2025 03:00:00.000 UTC,1.17269,1.173,1.17233,1.17242,1634.81
06.10.2025 04:00:00.000 UTC,1.17243,1.17273,1.17194,1.17201,2529.89
06.10.2025 05:00:00.000 UTC,1.172,1.17253,1.1714,1.1717,2055.45
06.10.2025 06:00:00.000 UTC,1.17172,1.17196,1.16901,1.16936,5780.33
06.10.2025 07:00:00.000 UTC,1.16936,1.17119,1.16621,1.16625,12243.21
06.10.2025 08:00:00.000 UTC,1.16626,1.16796,1.16516,1.16677,12880.86
06.10.2025 09:00:00.000 UTC,1.16675,1.16696,1.1657,1.16661,14911.04
06.10.2025 10:00:00.000 UTC,1.16662,1.16668,1.16525,1.16632,9741.08
06.10.2025 11:00:00.000 UTC,1.16632,1.16788,1.16574,1.16753,6924.69
